source,listing_type,title,price,location,bedrooms,url,scraped_at,bedroom_label,price_no,price_normalized,price_per_bedroom,avg_price,avg_price_per_bedroom,count
Property24,Sale,,KSh 14 800 000,"Riara Rd Maziwa, Kilimani, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116930365,2026-02-17T14:48:50.237700,2 Bedrooms,14800000.0,14800000.0,7400000.0,17000000.0,6134833.333333334,10.0
Property24,Sale,,KSh 9 700 000,"Riara Rd Maziwa, Kilimani, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116930428,2026-02-17T14:48:50.258467,2 Bedrooms,9700000.0,9700000.0,4850000.0,17000000.0,6134833.333333334,10.0
Property24,Sale,,KSh 11 800 000,"Riara Rd Maziwa, Kilimani, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116930412,2026-02-17T14:48:50.278975,2 Bedrooms,11800000.0,11800000.0,5900000.0,17000000.0,6134833.333333334,10.0
Property24,Sale,,KSh 12 800 000,"Riara Rd Maziwa, Kilimani, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116930393,2026-02-17T14:48:50.300078,2 Bedrooms,12800000.0,12800000.0,6400000.0,17000000.0,6134833.333333334,10.0
Property24,Sale,,KSh 9 210 000,"Kileleshwa Nairobi, Kileleshwa, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kileleshwa-116931390,2026-02-17T14:48:50.314794,2 Bedrooms,9210000.0,9210000.0,4605000.0,6153076.923076923,4250961.538461538,13.0
Property24,Sale,,KSh 9 210 000,"Kileleshwa Nairobi, Kileleshwa, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kileleshwa-116931375,2026-02-17T14:48:50.328757,2 Bedrooms,9210000.0,9210000.0,4605000.0,6153076.923076923,4250961.538461538,13.0
Property24,Sale,,KSh 9 210 000,"Kileleshwa Nairobi, Kileleshwa, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kileleshwa-116931358,2026-02-17T14:48:50.336200,2 Bedrooms,9210000.0,9210000.0,4605000.0,6153076.923076923,4250961.538461538,13.0
Property24,Sale,,KSh 7 150 000,"Kileleshwa Nairobi, Kileleshwa, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kileleshwa-116931342,2026-02-17T14:48:50.350417,2 Bedrooms,7150000.0,7150000.0,3575000.0,6153076.923076923,4250961.538461538,13.0
Property24,Sale,,KSh 7 150 000,"Kileleshwa Nairobi, Kileleshwa, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kileleshwa-116931337,2026-02-17T14:48:50.353694,2 Bedrooms,7150000.0,7150000.0,3575000.0,6153076.923076923,4250961.538461538,13.0
Property24,Sale,,KSh 7 150 000,"Kileleshwa Nairobi, Kileleshwa, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kileleshwa-116931318,2026-02-17T14:48:50.365569,2 Bedrooms,7150000.0,7150000.0,3575000.0,6153076.923076923,4250961.538461538,13.0
Property24,Sale,,KSh 5 110 000,"Kileleshwa Nairobi, Kileleshwa, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-kileleshwa-116931274,2026-02-17T14:48:50.369100,1 Bedrooms,5110000.0,5110000.0,5110000.0,6153076.923076923,4250961.538461538,13.0
Property24,Sale,,KSh 5 110 000,"Kileleshwa Nairobi, Kileleshwa, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-kileleshwa-116931260,2026-02-17T14:48:50.378884,1 Bedrooms,5110000.0,5110000.0,5110000.0,6153076.923076923,4250961.538461538,13.0
Property24,Sale,,KSh 26 500 000,"Riara Rd Maziwa, Kilimani, Nairobi",4.0,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-kilimani-116930331,2026-02-17T14:48:50.385247,4 Bedrooms,26500000.0,26500000.0,6625000.0,17000000.0,6134833.333333334,10.0
Property24,Sale,,KSh 28 200 000,"Riara Rd Maziwa, Kilimani, Nairobi",5.0,https://www.property24.co.ke/5-bedroom-apartment-flat-for-sale-in-kilimani-116930326,2026-02-17T14:48:50.389578,5 Bedrooms,28200000.0,28200000.0,5640000.0,17000000.0,6134833.333333334,10.0
Property24,Sale,,KSh 15 800 000,"Riara Rd Maziwa, Kilimani, Nairobi",3.0,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kilimani-116930355,2026-02-17T14:48:50.401540,3 Bedrooms,15800000.0,15800000.0,5266666.666666667,17000000.0,6134833.333333334,10.0
Property24,Sale,,KSh 13 600 000,"Riverside Dr Nairobi, Riverside, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-riverside-101739083,2026-02-17T14:48:50.404804,2 Bedrooms,13600000.0,13600000.0,6800000.0,13047500.0,6178333.333333334,10.0
Property24,Sale,,KSh 27 500 000,"Westlands, Westlands, Nairobi",4.0,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-westlands-116933194,2026-02-17T14:48:50.414751,4 Bedrooms,27500000.0,27500000.0,6875000.0,18840555.555555556,7034629.62962963,18.0
Property24,Sale,,KSh 27 500 000,"Westlands, Westlands, Nairobi",4.0,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-westlands-116933098,2026-02-17T14:48:50.418119,4 Bedrooms,27500000.0,27500000.0,6875000.0,18840555.555555556,7034629.62962963,18.0
Property24,Sale,,KSh 13 600 000,"Riverside Dr Nairobi, Riverside, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-riverside-116930230,2026-02-17T14:48:50.421567,2 Bedrooms,13600000.0,13600000.0,6800000.0,13047500.0,6178333.333333334,10.0
Property24,Sale,,KSh 21 000 000,"Riverside Dr Nairobi, Riverside, Nairobi",3.0,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-riverside-116931022,2026-02-17T14:48:50.429263,3 Bedrooms,21000000.0,21000000.0,7000000.0,13047500.0,6178333.333333334,10.0
Property24,Sale,,KSh 15 600 000,"Riverside Dr Nairobi, Riverside, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-riverside-116930220,2026-02-17T14:48:50.435683,2 Bedrooms,15600000.0,15600000.0,7800000.0,13047500.0,6178333.333333334,10.0
Property24,Sale,,KSh 21 000 000,"Riverside Dr Nairobi, Riverside, Nairobi",3.0,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-riverside-116930216,2026-02-17T14:48:58.443168,3 Bedrooms,21000000.0,21000000.0,7000000.0,13047500.0,6178333.333333334,10.0
Property24,Sale,,KSh 14 000 000,"Matundu Lane Spring Valley, Westlands, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116927119,2026-02-17T14:48:58.461842,2 Bedrooms,14000000.0,14000000.0,7000000.0,11350000.0,7850000.0,2.0
Property24,Sale,,KSh 8 800 000,"Westlands, Westlands, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116926536,2026-02-17T14:48:58.479461,1 Bedrooms,8800000.0,8800000.0,8800000.0,18840555.555555556,7034629.62962963,18.0
Property24,Sale,,KSh 10 757 000,"Muthithi Rd Nairobi, Westlands, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116926407,2026-02-17T14:48:58.485250,2 Bedrooms,10757000.0,10757000.0,5378500.0,14266636.363636363,7032681.818181818,11.0
Property24,Sale,,KSh 10 757 000,"Muthithi Rd Nairobi, Westlands, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116926404,2026-02-17T14:48:58.494879,2 Bedrooms,10757000.0,10757000.0,5378500.0,14266636.363636363,7032681.818181818,11.0
Property24,Sale,,KSh 12 000 000,"Rhapta Road Nairobi, Westlands, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-101757500,2026-02-17T14:48:58.499257,2 Bedrooms,12000000.0,12000000.0,6000000.0,8848777.777777778,4433962.962962963,27.0
Property24,Sale,,KSh 10 757 000,"Muthithi Rd Nairobi, Westlands, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116926394,2026-02-17T14:48:58.502305,2 Bedrooms,10757000.0,10757000.0,5378500.0,14266636.363636363,7032681.818181818,11.0
Property24,Sale,,KSh 21 714 000,"Muthithi Rd Nairobi, Westlands, Nairobi",3.0,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116926459,2026-02-17T14:48:58.507363,3 Bedrooms,21714000.0,21714000.0,7238000.0,14266636.363636363,7032681.818181818,11.0
Property24,Sale,,KSh 21 714 000,"Muthithi Rd Nairobi, Westlands, Nairobi",3.0,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116926577,2026-02-17T14:48:58.510977,3 Bedrooms,21714000.0,21714000.0,7238000.0,14266636.363636363,7032681.818181818,11.0
Property24,Sale,,KSh 21 714 000,"Muthithi Rd Nairobi, Westlands, Nairobi",3.0,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116926422,2026-02-17T14:48:58.514998,3 Bedrooms,21714000.0,21714000.0,7238000.0,14266636.363636363,7032681.818181818,11.0
Property24,Sale,,KSh 27 500 000,"Westlands, Westlands, Nairobi",4.0,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-westlands-116926603,2026-02-17T14:48:58.518388,4 Bedrooms,27500000.0,27500000.0,6875000.0,18840555.555555556,7034629.62962963,18.0
Property24,Sale,,KSh 35 000 000,"Westlands, Westlands, Nairobi",5.0,https://www.property24.co.ke/5-bedroom-apartment-flat-for-sale-in-westlands-116926565,2026-02-17T14:48:58.522274,5 Bedrooms,35000000.0,35000000.0,7000000.0,18840555.555555556,7034629.62962963,18.0
Property24,Sale,,KSh 7 749 000,"School Ln Spring Valley, Westlands, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116926518,2026-02-17T14:48:58.528426,1 Bedrooms,7749000.0,7749000.0,7749000.0,8911333.333333334,8911333.333333334,3.0
Property24,Sale,,KSh 12 000 000,"Rhapta Road Nairobi, Westlands, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116926390,2026-02-17T14:48:58.531447,2 Bedrooms,12000000.0,12000000.0,6000000.0,8848777.777777778,4433962.962962963,27.0
Property24,Sale,,KSh 10 000 000,"Riverside Dr Nairobi, Riverside, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-riverside-116930236,2026-02-17T14:48:58.535773,2 Bedrooms,10000000.0,10000000.0,5000000.0,13047500.0,6178333.333333334,10.0
Property24,Sale,,KSh 5 500 000,"Kilimani Estate Kilimani, Kilimani, Nairobi",,https://www.property24.co.ke/apartment-flat-for-sale-in-kilimani-116924922,2026-02-17T14:48:58.539542,Unknown,5500000.0,5500000.0,,3269235.294117647,1992500.0,17.0
Property24,Sale,,KSh 17 500 000,"Rhapta Road Nairobi, Westlands, Nairobi",3.0,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116926373,2026-02-17T14:48:58.550461,3 Bedrooms,17500000.0,17500000.0,5833333.333333333,8848777.777777778,4433962.962962963,27.0
Property24,Sale,,KSh 7 000 000,"Westlands Rd Nairobi, Westlands, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116931463,2026-02-17T14:48:58.561127,1 Bedrooms,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,5.0
Property24,Sale,,KSh 24 600 000,"Muthangari Dr Nairobi, Westlands, Nairobi",3.0,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116926045,2026-02-17T14:48:58.566793,3 Bedrooms,24600000.0,24600000.0,8200000.0,26666666.666666668,8027777.777777777,3.0
Property24,Sale,,KSh 31 000 000,"Muthangari Dr Nairobi, Westlands, Nairobi",4.0,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-westlands-116926043,2026-02-17T14:48:58.570817,4 Bedrooms,31000000.0,31000000.0,7750000.0,26666666.666666668,8027777.777777777,3.0
Property24,Sale,,KSh 7 200 000,"Riverside Dr Nairobi, Riverside, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-riverside-116930246,2026-02-17T14:48:58.580268,1 Bedrooms,7200000.0,7200000.0,7200000.0,13047500.0,6178333.333333334,10.0
Property24,Sale,,KSh 5 500 000,"Kilimani Estate Kilimani, Kilimani, Nairobi",,https://www.property24.co.ke/apartment-flat-for-sale-in-kilimani-116924925,2026-02-17T14:49:06.086712,Unknown,5500000.0,5500000.0,,3269235.294117647,1992500.0,17.0
Property24,Sale,,KSh 7 000 000,"Westlands Rd Nairobi, Westlands, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116931532,2026-02-17T14:49:06.115199,1 Bedrooms,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,5.0
Property24,Sale,,KSh 7 000 000,"Westlands Rd Nairobi, Westlands, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-101758462,2026-02-17T14:49:06.132852,1 Bedrooms,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,5.0
Property24,Sale,,KSh 8 700 000,"Matundu Lane Spring Valley, Westlands, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116927122,2026-02-17T14:49:06.151832,1 Bedrooms,8700000.0,8700000.0,8700000.0,11350000.0,7850000.0,2.0
Property24,Sale,,KSh 11 236 000,"School Ln Spring Valley, Westlands, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116926501,2026-02-17T14:49:06.180474,1 Bedrooms,11236000.0,11236000.0,11236000.0,8911333.333333334,8911333.333333334,3.0
Property24,Sale,,KSh 6 200 000,"Rhapta Road Nairobi, Westlands, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116926419,2026-02-17T14:49:06.199862,1 Bedrooms,6200000.0,6200000.0,6200000.0,8848777.777777778,4433962.962962963,27.0
Property24,Sale,,KSh 12 300 000,"Rhapta Road Nairobi, Westlands, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116931159,2026-02-17T14:49:06.229734,2 Bedrooms,12300000.0,12300000.0,6150000.0,8848777.777777778,4433962.962962963,27.0
Property24,Sale,,KSh 12 300 000,"Rhapta Road Nairobi, Westlands, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116931146,2026-02-17T14:49:06.246680,2 Bedrooms,12300000.0,12300000.0,6150000.0,8848777.777777778,4433962.962962963,27.0
Property24,Sale,,KSh 9 000 000,"Rhapta Terraces Rhapta Road, Westlands, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116923431,2026-02-17T14:49:06.277645,1 Bedrooms,9000000.0,9000000.0,9000000.0,12391750.0,7607541.666666667,20.0
Property24,Sale,,KSh 62 500 000,"PQ2G+QH Kilimani, Kilimani, Nairobi",5.0,https://www.property24.co.ke/5-bedroom-apartment-flat-for-sale-in-kilimani-116923414,2026-02-17T14:49:06.308422,5 Bedrooms,62500000.0,62500000.0,12500000.0,39500000.0,8900000.0,3.0
Property24,Sale,,KSh 33 500 000,"PQ2G+QH Kilimani, Kilimani, Nairobi",5.0,https://www.property24.co.ke/5-bedroom-apartment-flat-for-sale-in-kilimani-116923543,2026-02-17T14:49:06.327458,5 Bedrooms,33500000.0,33500000.0,6700000.0,39500000.0,8900000.0,3.0
Property24,Sale,,KSh 52 500 000,"PQ4H+8MC Elgeyo Rd, Kilimani, Nairobi",5.0,https://www.property24.co.ke/5-bedroom-apartment-flat-for-sale-in-kilimani-116923402,2026-02-17T14:49:06.358701,5 Bedrooms,52500000.0,52500000.0,10500000.0,47500000.0,10562500.0,2.0
Property24,Sale,,KSh 42 500 000,"PQ4H+8MC Elgeyo Rd, Kilimani, Nairobi",4.0,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-kilimani-116923388,2026-02-17T14:49:06.389037,4 Bedrooms,42500000.0,42500000.0,10625000.0,47500000.0,10562500.0,2.0
Property24,Sale,,KSh 22 500 000,"PQ2G+QH Kilimani, Kilimani, Nairobi",3.0,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kilimani-116923586,2026-02-17T14:49:06.420833,3 Bedrooms,22500000.0,22500000.0,7500000.0,39500000.0,8900000.0,3.0
Property24,Sale,,KSh 13 000 000,"Rhapta Road Nairobi, Westlands, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116931258,2026-02-17T14:49:06.438343,2 Bedrooms,13000000.0,13000000.0,6500000.0,8848777.777777778,4433962.962962963,27.0
Property24,Sale,,KSh 10 500 000,"Ring Rd Parklands Nairobi, Westlands, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116925932,2026-02-17T14:49:06.468572,2 Bedrooms,10500000.0,10500000.0,5250000.0,14014285.714285715,7045238.095238096,7.0
Property24,Sale,,KSh 13 800 000,"Ring Rd Parklands Nairobi, Westlands, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116925928,2026-02-17T14:49:06.487218,2 Bedrooms,13800000.0,13800000.0,6900000.0,14014285.714285715,7045238.095238096,7.0
Property24,Sale,,KSh 13 000 000,"Rhapta Road Nairobi, Westlands, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-house-for-sale-in-westlands-116931281,2026-02-17T14:49:06.515082,2 Bedrooms,13000000.0,13000000.0,6500000.0,8848777.777777778,4433962.962962963,27.0
Property24,Sale,,KSh 9 000 000,"Rhapta Terraces Rhapta Road, Westlands, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116923457,2026-02-17T14:49:06.531992,1 Bedrooms,9000000.0,9000000.0,9000000.0,12391750.0,7607541.666666667,20.0
Property24,Sale,,KSh 19 800 000,"Ring Rd Parklands Nairobi, Westlands, Nairobi",3.0,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116925924,2026-02-17T14:49:06.551046,3 Bedrooms,19800000.0,19800000.0,6600000.0,14014285.714285715,7045238.095238096,7.0
Property24,Sale,,KSh 21 800 000,"Ring Rd Parklands Nairobi, Westlands, Nairobi",3.0,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116925923,2026-02-17T14:49:06.579719,3 Bedrooms,21800000.0,21800000.0,7266666.666666667,14014285.714285715,7045238.095238096,7.0
Property24,Sale,,KSh 10 800 000,"Kilimani Estate Kilimani, Kilimani, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116924938,2026-02-17T14:49:15.164084,2 Bedrooms,10800000.0,10800000.0,5400000.0,3269235.294117647,1992500.0,17.0
Property24,Sale,,KSh 8 200 000,"Kilimani Estate Kilimani, Kilimani, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-kilimani-116924929,2026-02-17T14:49:15.170509,1 Bedrooms,8200000.0,8200000.0,8200000.0,3269235.294117647,1992500.0,17.0
Property24,Sale,,KSh 7 150 000,"Ring Road Kileleshwa Nairobi, Kileleshwa, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kileleshwa-116919703,2026-02-17T14:49:15.186895,2 Bedrooms,7150000.0,7150000.0,3575000.0,5132000.0,3332500.0,10.0
Property24,Sale,,KSh 7 150 000,"Ring Road Kileleshwa Nairobi, Kileleshwa, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kileleshwa-116919692,2026-02-17T14:49:15.203534,2 Bedrooms,7150000.0,7150000.0,3575000.0,5132000.0,3332500.0,10.0
Property24,Sale,,KSh 5 110 000,"Kileleshwa Nairobi, Kileleshwa, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-kileleshwa-116919667,2026-02-17T14:49:15.216685,1 Bedrooms,5110000.0,5110000.0,5110000.0,6153076.923076923,4250961.538461538,13.0
Property24,Sale,,KSh 5 110 000,"Kileleshwa Nairobi, Kileleshwa, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-kileleshwa-116919655,2026-02-17T14:49:15.225591,1 Bedrooms,5110000.0,5110000.0,5110000.0,6153076.923076923,4250961.538461538,13.0
Property24,Sale,,KSh 5 110 000,"Kileleshwa Nairobi, Kileleshwa, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-kileleshwa-101755997,2026-02-17T14:49:15.237785,1 Bedrooms,5110000.0,5110000.0,5110000.0,6153076.923076923,4250961.538461538,13.0
Property24,Sale,,KSh 10 800 000,"Kilimani Estate Kilimani, Kilimani, Nairobi",2.0,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116924945,2026-02-17T14:49:15.249134,2 Bedrooms,10800000.0,10800000.0,5400000.0,3269235.294117647,1992500.0,17.0
Property24,Sale,,KSh 8 200 000,"Kilimani Estate Kilimani, Kilimani, Nairobi",1.0,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-kilimani-116924933,2026-02-17T14:49:15.265683,1 Bedrooms,8200000.0,8200000.0,8200000.0,3269235.294117647,1992500.0,17.0
